produto_id,categoria,sub_categoria,nome_produto
FUR-FU-10004137,Furniture,Furnishings,"Tenex Light Bulb, Erganomic"
OFF-BI-10002289,Office Supplies,Binders,"Ibico Binder, Economy"
FUR-HON-10003593,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable"
OFF-AR-10001850,Office Supplies,Art,"Boston Sketch Pad, Water Color"
TEC-MA-10002195,Technology,Machines,"Epson Receipt Printer, Red"
FUR-CH-10004441,Furniture,Chairs,"SAFCO Bag Chairs, Black"
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884
TEC-AC-10003861,Technology,Accessories,"Enermax Keyboard, Erganomic"
OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial"
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
OFF-ADV-10004598,Office Supplies,Fasteners,"Advantus Paper Clips, Metal"
OFF-ACC-10004692,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled"
OFF-EN-10000826,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50"
TEC-PH-10004655,Technology,Phones,"Apple Speaker Phone, Cordless"
TEC-PH-10003078,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
TEC-PH-10001298,Technology,Phones,"Motorola Office Telephone, VoIP"
OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers
OFF-LA-10002630,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible"
TEC-CO-10002538,Technology,Copiers,"Brother Fax and Copier, Color"
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"
OFF-SU-10003137,Office Supplies,Supplies,"Fiskars Letter Opener, Steel"
OFF-EN-10004296,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint"
OFF-EN-10002465,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
OFF-AR-10001278,Office Supplies,Art,"Binney & Smith Pens, Water Color"
OFF-ST-10004703,Office Supplies,Storage,"Tenex Folders, Single Width"
TEC-AC-10003889,Technology,Accessories,"Enermax Mouse, USB"
OFF-FA-10000746,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack"
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
OFF-ELD-10002207,Office Supplies,Storage,"Eldon Folders, Single Width"
OFF-EN-10003933,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint"
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
OFF-FA-10003050,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal"
OFF-ST-10001326,Office Supplies,Storage,"Tenex Shelving, Single Width"
OFF-EN-10002757,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint"
FUR-HAR-10000334,Furniture,Chairs,"Harbour Creations Swivel Stool, Red"
TEC-MA-10003625,Technology,Machines,"Panasonic Inkjet, White"
FUR-ADV-10001440,Furniture,Furnishings,"Advantus Door Stop, Black"
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders
OFF-WIL-10002772,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable"
TEC-SAM-10001985,Technology,Phones,"Samsung Headset, Cordless"
TEC-BEL-10000485,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth"
OFF-EN-10000940,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled"
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
FUR-FU-10003384,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack"
OFF-BRE-10004933,Office Supplies,Appliances,"Breville Toaster, Silver"
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
TEC-AC-10000887,Technology,Accessories,"Enermax Flash Drive, Bluetooth"
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
TEC-SHA-10001103,Technology,Copiers,"Sharp Copy Machine, Laser"
OFF-ST-10003445,Office Supplies,Storage,"Rogers Folders, Industrial"
TEC-MEM-10002524,Technology,Accessories,"Memorex Mouse, USB"
FUR-HON-10004932,Furniture,Tables,"Hon Conference Table, with Bottom Storage"
TEC-EPS-10003568,Technology,Machines,"Epson Receipt Printer, Durable"
TEC-PH-10002892,Technology,Phones,"Nokia Speaker Phone, Cordless"
OFF-PA-10003301,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled"
FUR-FU-10000267,Furniture,Furnishings,"Advantus Clock, Durable"
FUR-CH-10002752,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two"
FUR-SAU-10000209,Furniture,Bookcases,"Sauder Corner Shelving, Metal"
OFF-SU-10002521,Office Supplies,Supplies,"Kleencut Box Cutter, Steel"
FUR-BUS-10004121,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile"
FUR-FU-10003214,Furniture,Furnishings,"Eldon Stacking Tray, Durable"
OFF-BI-10001400,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy"
FUR-BO-10000148,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal"
OFF-KLE-10001644,Office Supplies,Supplies,"Kleencut Trimmer, Steel"
FUR-FU-10004598,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable"
TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers
OFF-AR-10003448,Office Supplies,Art,"Boston Markers, Water Color"
OFF-SU-10003592,Office Supplies,Supplies,"Acme Ruler, High Speed"
OFF-AR-10000767,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color"
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
OFF-AP-10000528,Office Supplies,Appliances,"Breville Blender, Black"
TEC-AC-10003454,Technology,Accessories,"Enermax Memory Card, Erganomic"
FUR-CH-10004309,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable"
TEC-AC-10001032,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth"
OFF-AP-10001191,Office Supplies,Appliances,"Hoover Blender, White"
OFF-EN-10000968,Office Supplies,Envelopes,"Kraft Mailers, Recycled"
OFF-BI-10001138,Office Supplies,Binders,"Acco 3-Hole Punch, Clear"
FUR-CH-10002045,Furniture,Chairs,"SAFCO Bag Chairs, Red"
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener
OFF-SU-10003924,Office Supplies,Supplies,"Elite Trimmer, Steel"
TEC-PH-10000342,Technology,Phones,"Samsung Office Telephone, Full Size"
OFF-SU-10001909,Office Supplies,Supplies,"Fiskars Scissors, Steel"
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
TEC-MOT-10004345,Technology,Phones,"Motorola Office Telephone, Full Size"
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
OFF-PA-10001323,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11"
FUR-TA-10001693,Furniture,Tables,"Bevis Training Table, with Bottom Storage"
OFF-PA-10003449,Office Supplies,Paper,"Green Bar Computer Printout Paper, Premium"
TEC-PH-10001087,Technology,Phones,"Apple Signal Booster, Cordless"
OFF-LA-10004112,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical"
OFF-AR-10002380,Office Supplies,Art,"Boston Highlighters, Blue"
OFF-SU-10001869,Office Supplies,Supplies,"Stiletto Scissors, Steel"
TEC-AC-10002543,Technology,Accessories,"Enermax Mouse, Bluetooth"
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
OFF-JIF-10004747,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window"
TEC-AC-10001728,Technology,Accessories,"SanDisk Flash Drive, Programmable"
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
OFF-FA-10001724,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes"
TEC-AC-10004939,Technology,Accessories,"Memorex Mouse, Bluetooth"
OFF-BI-10004986,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled"
OFF-BRE-10000157,Office Supplies,Appliances,"Breville Toaster, Red"
TEC-AC-10004249,Technology,Accessories,"Logitech Flash Drive, USB"
FUR-FU-10002459,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack"
FUR-FU-10003874,Furniture,Furnishings,"Advantus Door Stop, Erganomic"
TEC-AC-10000394,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth"
TEC-AC-10001950,Technology,Accessories,"Belkin Flash Drive, Programmable"
OFF-SU-10002543,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip"
OFF-BIN-10000170,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent"
OFF-AP-10002239,Office Supplies,Appliances,"Hoover Toaster, White"
OFF-AR-10000316,Office Supplies,Art,"Stanley Pens, Blue"
TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth"
FUR-FU-10001045,Furniture,Furnishings,"Eldon Photo Frame, Durable"
OFF-ST-10004116,Office Supplies,Storage,"Fellowes Shelving, Blue"
OFF-ST-10001051,Office Supplies,Storage,"Eldon Shelving, Industrial"
TEC-PH-10003796,Technology,Phones,"Apple Headset, with Caller ID"
OFF-SU-10003259,Office Supplies,Supplies,"Elite Trimmer, Easy Grip"
TEC-PH-10001555,Technology,Phones,"Motorola Signal Booster, Full Size"
OFF-PA-10003511,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11"
TEC-AC-10002568,Technology,Accessories,"Enermax Numeric Keypad, Erganomic"
OFF-BI-10000335,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable"
OFF-SU-10004480,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated"
OFF-AR-10002665,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase"
OFF-PA-10001370,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11"
TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB"
OFF-SU-10001573,Office Supplies,Supplies,"Kleencut Shears, Serrated"
OFF-STI-10001743,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip"
OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium"
OFF-SU-10001080,Office Supplies,Supplies,"Acme Letter Opener, High Speed"
OFF-BI-10000880,Office Supplies,Binders,"Wilson Jones Binder, Recycled"
OFF-AR-10000989,Office Supplies,Art,"Binney & Smith Canvas, Blue"
OFF-TEN-10000360,Office Supplies,Storage,"Tenex Folders, Wire Frame"
OFF-IBI-10003191,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable"
FUR-TA-10000115,Furniture,Tables,"Barricks Coffee Table, Fully Assembled"
TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB"
OFF-AR-10000251,Office Supplies,Art,"Stanley Markers, Fluorescent"
FUR-HON-10001015,Furniture,Tables,"Hon Training Table, Rectangular"
OFF-PA-10001178,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11"
OFF-EN-10003271,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint"
OFF-FA-10002247,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal"
FUR-BO-10001254,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile"
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
FUR-BO-10003383,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile"
FUR-CH-10004151,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red"
FUR-CH-10002228,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two"
TEC-PH-10003182,Technology,Phones,"Cisco Office Telephone, with Caller ID"
FUR-FU-10004619,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic"
OFF-PA-10004468,Office Supplies,Paper,"SanDisk Note Cards, Premium"
OFF-TEN-10000894,Office Supplies,Storage,"Tenex Folders, Single Width"
FUR-HON-10001776,Furniture,Chairs,"Hon Bag Chairs, Red"
OFF-ST-10002632,Office Supplies,Storage,"Smead Shelving, Industrial"
TEC-SAM-10003891,Technology,Phones,"Samsung Headset, with Caller ID"
TEC-AC-10004429,Technology,Accessories,"Enermax Keyboard, USB"
OFF-FA-10002286,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack"
OFF-PA-10004815,Office Supplies,Paper,"Xerox Note Cards, Premium"
OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue"
OFF-BOS-10001348,Office Supplies,Art,"Boston Pencil Sharpener, Water Color"
FUR-BO-10001721,Furniture,Bookcases,"Bush Corner Shelving, Mobile"
FUR-FU-10003986,Furniture,Furnishings,"Rubbermaid Door Stop, Black"
OFF-BI-10004685,Office Supplies,Binders,"Acco Binder, Economy"
TEC-CAN-10002337,Technology,Copiers,"Canon Ink, Color"
OFF-SAN-10003393,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled"
TEC-HEW-10001558,Technology,Copiers,"Hewlett Personal Copier, High-Speed"
OFF-AR-10001043,Office Supplies,Art,"BIC Pens, Blue"
FUR-FU-10000885,Furniture,Furnishings,"Eldon Light Bulb, Durable"
OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent"
OFF-LA-10003278,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set"
OFF-AR-10003012,Office Supplies,Art,"Sanford Markers, Easy-Erase"
TEC-MEM-10000582,Technology,Accessories,"Memorex Flash Drive, Bluetooth"
OFF-PA-10001795,Office Supplies,Paper,"Green Bar Message Books, Premium"
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial"
FUR-FU-10004422,Furniture,Furnishings,"Advantus Photo Frame, Erganomic"
OFF-STI-10000305,Office Supplies,Supplies,"Stiletto Shears, High Speed"
TEC-PH-10000788,Technology,Phones,"Cisco Office Telephone, Full Size"
TEC-MA-10002538,Technology,Machines,"Okidata Phone, Wireless"
FUR-FU-10000850,Furniture,Furnishings,"Rubbermaid Clock, Black"
OFF-EN-10002784,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled"
OFF-SU-10002445,Office Supplies,Supplies,"Fiskars Trimmer, High Speed"
OFF-AR-10003117,Office Supplies,Art,"BIC Pencil Sharpener, Blue"
OFF-HOO-10002752,Office Supplies,Appliances,"Hoover Refrigerator, Red"
OFF-FA-10003818,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack"
FUR-CH-10000920,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable"
FUR-TEN-10003923,Furniture,Furnishings,"Tenex Door Stop, Duo Pack"
OFF-PA-10002473,Office Supplies,Paper,"SanDisk Note Cards, Multicolor"
OFF-PA-10004185,Office Supplies,Paper,"SanDisk Message Books, Recycled"
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
OFF-PA-10001722,Office Supplies,Paper,"SanDisk Message Books, Premium"
FUR-TEN-10003648,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic"
OFF-AR-10003914,Office Supplies,Art,"Stanley Canvas, Easy-Erase"
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote
OFF-BOS-10001772,Office Supplies,Art,"Boston Markers, Easy-Erase"
OFF-ST-10000836,Office Supplies,Storage,"Tenex Trays, Blue"
OFF-PA-10000273,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium"
TEC-AC-10000264,Technology,Accessories,"Memorex Memory Card, Erganomic"
OFF-SU-10002775,Office Supplies,Supplies,"Fiskars Box Cutter, Steel"
OFF-EN-10004970,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint"
FUR-FU-10002007,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black"
FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic"
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"
OFF-LA-10002762,Office Supplies,Labels,Avery 485
FUR-FU-10003326,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack"
TEC-AC-10004539,Technology,Accessories,"Logitech Flash Drive, USB"
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
OFF-AR-10000660,Office Supplies,Art,"Boston Canvas, Water Color"
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
TEC-AC-10001364,Technology,Accessories,"Logitech Numeric Keypad, Programmable"
OFF-AP-10001723,Office Supplies,Appliances,"Hoover Blender, Black"
FUR-CH-10002273,Furniture,Chairs,"Harbour Creations Rocking Chair, Black"
OFF-SU-10001125,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed"
TEC-PH-10003153,Technology,Phones,"Samsung Signal Booster, with Caller ID"
FUR-FU-10003609,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack"
TEC-MA-10000843,Technology,Machines,"Konica Phone, Red"
OFF-AR-10000799,Office Supplies,Art,"Sanford Highlighters, Easy-Erase"
FUR-CH-10003621,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable"
TEC-AC-10004379,Technology,Accessories,"Memorex Flash Drive, Bluetooth"
OFF-FA-10001237,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack"
FUR-BO-10004135,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional"
OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color"
OFF-PA-10004501,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor"
OFF-EN-10003413,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window"
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
FUR-FU-10000913,Furniture,Furnishings,"Rubbermaid Door Stop, Durable"
OFF-STI-10004202,Office Supplies,Supplies,"Stiletto Scissors, Steel"
OFF-AR-10002991,Office Supplies,Art,"Binney & Smith Markers, Blue"
OFF-AR-10002156,Office Supplies,Art,"Stanley Highlighters, Blue"
OFF-AME-10001179,Office Supplies,Envelopes,"Ames Mailers, Set of 50"
OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled"
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"
TEC-AC-10001197,Technology,Accessories,"Logitech Memory Card, Erganomic"
FUR-HAR-10002546,Furniture,Chairs,"Harbour Creations Chairmat, Black"
OFF-BI-10002727,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear"
OFF-LA-10000793,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible"
FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
OFF-SU-10000087,Office Supplies,Supplies,"Stiletto Ruler, High Speed"
TEC-LOG-10001750,Technology,Accessories,"Logitech Mouse, USB"
FUR-FU-10001322,Furniture,Furnishings,"Deflect-O Clock, Durable"
OFF-SU-10003118,Office Supplies,Supplies,"Acme Shears, Easy Grip"
FUR-FU-10004181,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
OFF-PA-10002966,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled"
OFF-AP-10003491,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver"
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC
TEC-MA-10004116,Technology,Machines,"StarTech Inkjet, Wireless"
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
FUR-FU-10000918,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack"
OFF-AP-10004499,Office Supplies,Appliances,"Cuisinart Stove, Red"
OFF-SU-10003474,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip"
TEC-SAM-10003538,Technology,Phones,"Samsung Speaker Phone, Full Size"
FUR-FU-10003237,Furniture,Furnishings,"Eldon Stacking Tray, Durable"
OFF-FA-10001010,Office Supplies,Fasteners,"Stockwell Clamps, Metal"
FUR-NOV-10003053,Furniture,Chairs,"Novimex Bag Chairs, Set of Two"
OFF-BI-10004080,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy"
OFF-AP-10000977,Office Supplies,Appliances,"Breville Blender, White"
TEC-AC-10003824,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth"
TEC-MA-10002368,Technology,Machines,"Panasonic Receipt Printer, White"
TEC-PH-10003405,Technology,Phones,"Apple Office Telephone, Full Size"
FUR-FU-10003325,Furniture,Furnishings,"Tenex Door Stop, Duo Pack"
TEC-BEL-10001189,Technology,Accessories,"Belkin Router, Erganomic"
OFF-EN-10003770,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window"
OFF-PA-10000752,Office Supplies,Paper,"Xerox Note Cards, Premium"
OFF-FEL-10002158,Office Supplies,Storage,"Fellowes Folders, Blue"
OFF-BI-10002329,Office Supplies,Binders,"Avery 3-Hole Punch, Durable"
OFF-SU-10000375,Office Supplies,Supplies,"Kleencut Box Cutter, Steel"
OFF-PA-10000850,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor"
OFF-EN-10000645,Office Supplies,Envelopes,"Ames Mailers, Recycled"
OFF-EN-10000871,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50"
FUR-FU-10001717,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic"
OFF-AR-10003046,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent"
FUR-IKE-10002509,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal"
TEC-AC-10001904,Technology,Accessories,"Logitech Mouse, Bluetooth"
OFF-PA-10000474,Office Supplies,Paper,Staples
OFF-AP-10002223,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Red"
OFF-AR-10000307,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase"
FUR-LES-10000904,Furniture,Tables,"Lesro Training Table, with Bottom Storage"
OFF-EN-10002710,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window"
OFF-EN-10003508,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window"
